DATE_KEY,DAY_OF_WEEK,CALENDAR_MONTH,CALENDAR_QUARTER,CALENDAR_YEAR,FISCAL_WEEK,FISCAL_MONTH,FISCAL_MONTH_NAME,FISCAL_QUARTER,FISCAL_YEAR
2020-02-29 00:00:00,SATURDAY ,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-03-04 00:00:00,WEDNESDAY,202003,20201,2020,202009,202003,Mar 2020,20201,2020
2020-03-12 00:00:00,THURSDAY ,202003,20201,2020,202010,202003,Mar 2020,20201,2020
2020-03-21 00:00:00,SATURDAY ,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-03-26 00:00:00,THURSDAY ,202003,20201,2020,202012,202003,Mar 2020,20201,2020
2020-03-31 00:00:00,TUESDAY  ,202003,20201,2020,202013,202003,Mar 2020,20201,2020
2020-04-06 00:00:00,MONDAY   ,202004,20202,2020,202014,202004,Apr 2020,20202,2020
2020-04-15 00:00:00,WEDNESDAY,202004,20202,2020,202015,202004,Apr 2020,20202,2020
2020-04-24 00:00:00,FRIDAY   ,202004,20202,2020,202016,202004,Apr 2020,20202,2020
2020-05-02 00:00:00,SATURDAY ,202005,20202,2020,202017,202004,Apr 2020,20202,2020
2020-05-10 00:00:00,SUNDAY   ,202005,20202,2020,202019,202005,May 2020,20202,2020
2020-05-19 00:00:00,TUESDAY  ,202005,20202,2020,202020,202005,May 2020,20202,2020
2020-05-21 00:00:00,THURSDAY ,202005,20202,2020,202020,202005,May 2020,20202,2020
2020-05-28 00:00:00,THURSDAY ,202005,20202,2020,202021,202005,May 2020,20202,2020
2020-06-05 00:00:00,FRIDAY   ,202006,20202,2020,202022,202006,Jun 2020,20202,2020
2020-06-13 00:00:00,SATURDAY ,202006,20202,2020,202023,202006,Jun 2020,20202,2020
2020-06-26 00:00:00,FRIDAY   ,202006,20202,2020,202025,202006,Jun 2020,20202,2020
2020-07-04 00:00:00,SATURDAY ,202007,20203,2020,202026,202006,Jun 2020,20202,2020
2020-07-11 00:00:00,SATURDAY ,202007,20203,2020,202027,202007,Jul 2020,20203,2020
2020-07-13 00:00:00,MONDAY   ,202007,20203,2020,202028,202007,Jul 2020,20203,2020
2020-07-20 00:00:00,MONDAY   ,202007,20203,2020,202029,202007,Jul 2020,20203,2020
2020-07-28 00:00:00,TUESDAY  ,202007,20203,2020,202030,202007,Jul 2020,20203,2020
2020-08-04 00:00:00,TUESDAY  ,202008,20203,2020,202031,202008,Aug 2020,20203,2020
2020-08-06 00:00:00,THURSDAY ,202008,20203,2020,202031,202008,Aug 2020,20203,2020
2020-08-15 00:00:00,SATURDAY ,202008,20203,2020,202032,202008,Aug 2020,20203,2020
2020-08-23 00:00:00,SUNDAY   ,202008,20203,2020,202034,202008,Aug 2020,20203,2020
2020-08-31 00:00:00,MONDAY   ,202008,20203,2020,202035,202009,Sep 2020,20203,2020
2020-09-10 00:00:00,THURSDAY ,202009,20203,2020,202036,202009,Sep 2020,20203,2020
2020-09-18 00:00:00,FRIDAY   ,202009,20203,2020,202037,202009,Sep 2020,20203,2020
2020-09-19 00:00:00,SATURDAY ,202009,20203,2020,202037,202009,Sep 2020,20203,2020
2020-09-21 00:00:00,MONDAY   ,202009,20203,2020,202038,202009,Sep 2020,20203,2020
2020-09-23 00:00:00,WEDNESDAY,202009,20203,2020,202038,202009,Sep 2020,20203,2020
2020-09-29 00:00:00,TUESDAY  ,202009,20203,2020,202039,202009,Sep 2020,20203,2020
2020-10-03 00:00:00,SATURDAY ,202010,20204,2020,202039,202009,Sep 2020,20203,2020
2020-10-07 00:00:00,WEDNESDAY,202010,20204,2020,202040,202010,Oct 2020,20204,2020
2020-10-14 00:00:00,WEDNESDAY,202010,20204,2020,202041,202010,Oct 2020,20204,2020
2020-10-22 00:00:00,THURSDAY ,202010,20204,2020,202042,202010,Oct 2020,20204,2020
2020-10-31 00:00:00,SATURDAY ,202010,20204,2020,202043,202010,Oct 2020,20204,2020
2020-11-01 00:00:00,SUNDAY   ,202011,20204,2020,202044,202011,Nov 2020,20204,2020
2020-11-08 00:00:00,SUNDAY   ,202011,20204,2020,202045,202011,Nov 2020,20204,2020
2020-11-16 00:00:00,MONDAY   ,202011,20204,2020,202046,202011,Nov 2020,20204,2020
2020-11-25 00:00:00,WEDNESDAY,202011,20204,2020,202047,202011,Nov 2020,20204,2020
2020-12-04 00:00:00,FRIDAY   ,202012,20204,2020,202048,202012,Dec 2020,20204,2020
2020-12-11 00:00:00,FRIDAY   ,202012,20204,2020,202049,202012,Dec 2020,20204,2020
2020-12-20 00:00:00,SUNDAY   ,202012,20204,2020,202051,202012,Dec 2020,20204,2020
2020-12-29 00:00:00,TUESDAY  ,202012,20204,2020,202052,202012,Dec 2020,20204,2020
2017-03-20 00:00:00,MONDAY   ,201703,20171,2017,201712,201703,Mar 2017,20171,2017
2017-07-03 00:00:00,MONDAY   ,201707,20173,2017,201727,201707,Jul 2017,20173,2017
2017-09-13 00:00:00,WEDNESDAY,201709,20173,2017,201737,201709,Sep 2017,20173,2017
2017-10-08 00:00:00,SUNDAY   ,201710,20174,2017,201741,201710,Oct 2017,20174,2017
2019-06-05 00:00:00,WEDNESDAY,201906,20192,2019,201922,201906,Jun 2019,20192,2019
2019-06-30 00:00:00,SUNDAY   ,201906,20192,2019,201926,201906,Jun 2019,20192,2019
2019-08-19 00:00:00,MONDAY   ,201908,20193,2019,201933,201908,Aug 2019,20193,2019
2019-09-12 00:00:00,THURSDAY ,201909,20193,2019,201936,201909,Sep 2019,20193,2019
2019-11-13 00:00:00,WEDNESDAY,201911,20194,2019,201945,201911,Nov 2019,20194,2019
2019-12-07 00:00:00,SATURDAY ,201912,20194,2019,201948,201912,Dec 2019,20194,2019
2020-02-23 00:00:00,SUNDAY   ,202002,20201,2020,202008,202002,Feb 2020,20201,2020
2020-03-19 00:00:00,THURSDAY ,202003,20201,2020,202011,202003,Mar 2020,20201,2020
2020-08-29 00:00:00,SATURDAY ,202008,20203,2020,202034,202008,Aug 2020,20203,2020
2020-11-15 00:00:00,SUNDAY   ,202011,20204,2020,202046,202011,Nov 2020,20204,2020
2020-12-09 00:00:00,WEDNESDAY,202012,20204,2020,202049,202012,Dec 2020,20204,2020
